id_intervallo,Start,End,Latitude_inizio,Latitude_fine,Longitude_inizio,Longitude_fine,Velocità,"LF[315,1000]_mean","LF[315,1000]_max",classe_acustica,Longitudinal,Transverse,Alligator,Pothole,Manhole,Longitudinal_sx,Transverse_sx,Alligator_sx,Pothole_sx,Manhole_sx,Longitudinal_dx,Transverse_dx,Alligator_dx,Pothole_dx,Manhole_dx,Longitudinal_both,Transverse_both,Alligator_both,Pothole_both,Manhole_both,indice_finale
272,2025-07-31 09:28:20.051414272,2025-07-31 09:28:22.314738176,43.71467273349992,43.71464080349206,10.41462951580887,10.414385378809529,8.707506807646004,-52.52410742208805,-50.637553730954224,2,3,1,2,1,2,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,2
273,2025-07-31 09:28:22.314738176,2025-07-31 09:28:24.608496896,43.71464080349206,43.714607900870426,10.414385378809529,10.414141469489902,8.717422037581096,-51.48116597890843,-47.34603772368797,2,3,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
274,2025-07-31 09:28:24.608496896,2025-07-31 09:28:27.181714688,43.714607900870426,43.71458469714225,10.414141469489902,10.413895462827965,7.8772795564888,-53.035454273573706,-48.81651748711906,2,2,4,0,1,2,0,3,0,0,0,0,2,1,0,1,0,1,1,0,0,3
275,2025-07-31 09:28:29,2025-07-31 09:28:39.615783168,43.714576666666666,43.71445152650609,10.413766666666668,10.413624491164638,3.3484095795097555,-80.14835927917726,-64.54285076942152,-1,3,2,5,0,2,0,1,0,0,0,1,1,4,0,1,0,1,2,0,0,3
276,2025-07-31 09:28:39.615783168,2025-07-31 09:28:43.330531072,43.71445152650609,43.71430290855341,10.413624491164638,10.413760396756585,4.965562252267728,-60.713133610634266,-56.87783488855223,-1,4,4,1,0,1,1,0,0,0,0,0,2,0,0,1,0,3,2,0,0,2
277,2025-07-31 09:28:43.330531072,2025-07-31 09:28:46.025350400,43.71430290855341,43.71417556814993,10.413760396756585,10.41393548811616,7.240760236407172,-56.06857156233882,-53.60032780424932,1,4,2,1,2,0,5,5,1,0,0,2,1,5,0,1,0,0,1,0,0,3
278,2025-07-31 09:28:46.025350400,2025-07-31 09:28:48.311810560,43.71417556814993,43.71406826249194,10.41393548811616,10.414134514384491,8.49404770276064,-53.166035264635234,-50.72191567896387,2,7,6,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1
279,2025-07-31 09:28:48.311810560,2025-07-31 09:28:50.231721984,43.71406826249194,43.71396136102458,10.414134514384491,10.414333822764863,9.950809957235249,-52.851261026349206,-50.17687205228361,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
280,2025-07-31 09:28:50.231721984,2025-07-31 09:28:52.164578560,43.71396136102458,43.71387120159283,10.414333822764863,10.414548377946671,10.509294199232148,-53.03832248957848,-49.669682793776,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,2025-07-31 09:28:52.164578560,2025-07-31 09:28:54.099596032,43.71387120159283,43.71379451548516,10.414548377946671,10.414772622230997,10.3172865795783,-53.76170326995409,-51.60493626032647,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
282,2025-07-31 09:28:54.099596032,2025-07-31 09:28:56.039902208,43.71379451548516,43.71370980456911,10.414772622230997,10.414991388414052,10.572705451738312,-52.37096861665821,-50.74181258657415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
283,2025-07-31 09:28:56.039902208,2025-07-31 09:28:57.847813376,43.71370980456911,43.713624022355184,10.414991388414052,10.415209563645393,10.973619549578292,-50.911381761522485,-48.51786234361943,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
284,2025-07-31 09:28:59,2025-07-31 09:29:00.719619328,43.71356333333333,43.7134761530053,10.415355,10.41557208637443,11.551611986201454,-49.47674908146103,-47.97262181409897,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
285,2025-07-31 09:29:00.719619328,2025-07-31 09:29:02.498967552,43.7134761530053,43.713382553336885,10.41557208637443,10.415784044507982,11.36554811723728,-51.2878237178336,-47.784454212282775,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
286,2025-07-31 09:29:02.498967552,2025-07-31 09:29:04.454735616,43.713382553336885,43.71329362811794,10.415784044507982,10.415999715681096,10.48063534082098,-54.51615893059487,-53.60799012513827,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2025-07-31 09:29:04.454735616,2025-07-31 09:29:07.454049536,43.71329362811794,43.713186225347016,10.415999715681096,10.416197107986314,7.209928835845908,-62.619156318581865,-55.58810025816448,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,2025-07-31 09:29:07.454049536,2025-07-31 09:29:14.770352640,43.713186225347016,43.71307319764957,10.416197107986314,10.416367369391,4.50830911110466,-72.6584088834407,-61.93069858536199,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2025-07-31 09:29:14.770352640,2025-07-31 09:29:17.835404544,43.71307319764957,43.713086961704526,10.416367369391,10.416614384143704,6.299615745421127,-58.31646364189952,-54.70148946754772,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
290,2025-07-31 09:29:17.835404544,2025-07-31 09:29:20.062041344,43.713086961704526,43.71309635646043,10.416614384143704,10.416862031341257,8.615627929967152,-57.74140705880872,-56.36200830541623,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2025-07-31 09:29:20.062041344,2025-07-31 09:29:22.307391232,43.71309635646043,43.7130841050722,10.416862031341257,10.41710958478589,8.848643903099589,-56.13007484263497,-48.9143931652373,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
292,2025-07-31 09:29:22.307391232,2025-07-31 09:29:25.031200,43.7130841050722,43.71306135466698,10.41710958478589,10.417355569331084,7.63460321686436,-58.43968943168598,-49.32186342749037,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
293,2025-07-31 09:29:29,2025-07-31 09:29:38.511157504,43.71304333333333,43.713028184565495,10.417503333333332,10.417749263132324,5.971745487386718,-75.31402542682709,-53.41918080008768,2,1,4,0,0,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1
294,2025-07-31 09:29:38.511157504,2025-07-31 09:29:41.025315840,43.713028184565495,43.712987869209975,10.417749263132324,10.41799111807348,7.194757545411668,-53.64254542772478,-50.39869234039361,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
295,2025-07-31 09:29:41.025315840,2025-07-31 09:29:43.170574848,43.712987869209975,43.7129465885045,10.41799111807348,10.418232665141153,8.963116228070502,-52.00711529895008,-48.687819596217786,2,3,2,0,0,0,3,1,2,0,1,1,2,0,0,1,0,0,0,0,0,3
296,2025-07-31 09:29:43.170574848,2025-07-31 09:29:45.284204032,43.7129465885045,43.71289742122368,10.418232665141153,10.418471262452318,9.499246310696403,-52.42206761803551,-49.61782458376817,2,4,6,0,3,4,6,1,1,2,3,0,2,0,0,0,0,0,0,0,0,3
297,2025-07-31 09:29:45.284204032,2025-07-31 09:29:47.459079168,43.71289742122368,43.71284185635324,10.418471262452318,10.418707301781698,9.296656769250284,-52.517762610510005,-50.20930741190198,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
298,2025-07-31 09:29:47.459079168,2025-07-31 09:29:49.697169152,43.71284185635324,43.71278358020994,10.418707301781698,10.418942040802945,9.003648411149726,-53.62775403310688,-50.93828723472058,1,1,0,0,1,3,1,2,0,0,3,0,0,0,0,1,0,1,0,0,0,1
299,2025-07-31 09:29:49.697169152,2025-07-31 09:29:51.956946688,43.71278358020994,43.71272274299928,10.418942040802945,10.419175551158515,8.844115199307689,-54.0325023093252,-52.119825412194125,1,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
300,2025-07-31 09:29:51.956946688,2025-07-31 09:29:54.180705536,43.71272274299928,43.712658072950525,10.419175551158515,10.41940700624932,8.884337014613454,-53.69352275371912,-48.9251451445394,2,0,1,0,1,1,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
301,2025-07-31 09:29:54.180705536,2025-07-31 09:29:56.375494144,43.712658072950525,43.71258436099614,10.41940700624932,10.41963317524915,8.963131319582423,-56.51232926636122,-52.88203327891527,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
302,2025-07-31 09:29:56.375494144,2025-07-31 09:29:58.581932544,43.71258436099614,43.71251657213967,10.41963317524915,10.419863042680069,9.099593363068127,-55.69879976659946,-53.64188190290568,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0
303,2025-07-31 09:29:59,2025-07-31 09:30:01.114729216,43.71250333333333,43.71243989145694,10.419908333333334,10.420140571116056,9.442299933582897,-54.60354027068475,-52.7937487668148,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304,2025-07-31 09:30:01.114729216,2025-07-31 09:30:03.294034176,43.71243989145694,43.71237833570105,10.420140571116056,10.42037371685501,9.284513966587284,-54.41687095647143,-51.50741385179296,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3
305,2025-07-31 09:30:03.294034176,2025-07-31 09:30:05.770436096,43.71237833570105,43.71231625794695,10.42037371685501,10.420606634878837,8.161534620591702,-58.47852790124572,-54.26835183150008,0,5,2,0,1,1,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,2
306,2025-07-31 09:30:33,2025-07-31 09:30:41.044098816,43.71228666666666,43.71216127539447,10.420691666666666,10.420811225679763,4.510607535592135,-72.70364924492617,-62.49581981477802,-1,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2
307,2025-07-31 09:30:41.044098816,2025-07-31 09:30:44.097425920,43.71216127539447,43.71198403496021,10.420811225679763,10.420768051479202,6.177059327623775,-55.80056142786452,-42.75002632579885,2,3,2,1,0,1,3,1,1,0,1,0,3,0,0,1,0,3,0,0,0,3
308,2025-07-31 09:30:44.097425920,2025-07-31 09:30:46.333491968,43.71198403496021,43.71180720901022,10.420768051479202,10.420721663495785,8.44708579152259,-56.65502258388668,-54.09938933777606,0,1,1,0,2,1,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2
309,2025-07-31 09:30:46.333491968,2025-07-31 09:30:48.291040768,43.71180720901022,43.71162971432165,10.420721663495785,10.420680360782738,9.86307707814393,-52.18693731118227,-48.87647935785054,2,3,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2
310,2025-07-31 09:30:48.291040768,2025-07-31 09:30:50.108334080,43.71162971432165,43.71145155548197,10.420680360782738,10.42064504165484,10.818543010971734,-51.41268380100972,-49.63046043285463,1,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
311,2025-07-31 09:30:50.108334080,2025-07-31 09:30:52.395524864,43.71145155548197,43.71127254962728,10.42064504165484,10.420619029833649,9.13412243084448,-60.5243852149221,-52.92494679430802,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1
312,2025-07-31 09:30:52.395524864,2025-07-31 09:30:58.203091712,43.71127254962728,43.71109520966268,10.420619029833649,10.420578307568617,5.8476612796193255,-69.74078808379407,-63.05673271910251,0,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
313,2025-07-31 09:30:59,2025-07-31 09:31:02.855589888,43.711063333333335,43.71096548136673,10.420571666666667,10.42074178053184,6.276502602822939,-58.5191236339826,-52.973344215014464,2,5,3,0,1,3,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0,2
314,2025-07-31 09:31:02.855589888,2025-07-31 09:31:05.284503296,43.71096548136673,43.71096880750532,10.42074178053184,10.42098985870594,7.600289275259754,-52.92483755010117,-47.76158248839205,2,1,2,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2
315,2025-07-31 09:31:05.284503296,2025-07-31 09:31:07.173410048,43.71096880750532,43.71097224469997,10.42098985870594,10.42123796718205,10.13078714691757,-51.62369499328516,-47.640653967954506,2,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
316,2025-07-31 09:31:07.173410048,2025-07-31 09:31:08.758478848,43.71097224469997,43.71097879239419,10.42123796718205,10.421485954078834,12.09131298798858,-50.57698138016852,-48.73304335565692,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,2025-07-31 09:31:08.758478848,2025-07-31 09:31:10.266142464,43.71097879239419,43.71098588714189,10.421485954078834,10.42173391352348,13.076552811948456,-48.83827111037353,-44.47347129543011,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
318,2025-07-31 09:31:10.266142464,2025-07-31 09:31:11.754307840,43.71098588714189,43.710990847692834,10.42173391352348,10.421981975155,13.406896719526728,-47.6592890914604,-45.85812174887489,1,2,2,0,0,2,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,3
319,2025-07-31 09:31:11.754307840,2025-07-31 09:31:13.202430464,43.710990847692834,43.71099265856518,10.421981975155,10.422230087943568,13.685188643803802,-48.26965506719367,-46.42774081240732,1,5,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3
320,2025-07-31 09:31:13.202430464,2025-07-31 09:31:14.658921216,43.71099265856518,43.71098780359611,10.422230087943568,10.422478153527509,13.742638432238742,-49.32293382441891,-47.62784851496056,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
321,2025-07-31 09:31:14.658921216,2025-07-31 09:31:16.336500224,43.71098780359611,43.71097831749948,10.422478153527509,10.422725940845892,12.48091151695246,-56.05887150841473,-51.607941182826806,0,2,3,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2
322,2025-07-31 09:31:16.336500224,2025-07-31 09:31:19.002691328,43.71097831749948,43.71096665321051,10.422725940845892,10.422973535175515,8.705586133788788,-61.286645705773495,-59.04438979699269,0,2,2,0,0,1,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,3
323,2025-07-31 09:31:19.002691328,2025-07-31 09:31:21.932304896,43.71096665321051,43.710948784633416,10.422973535175515,10.423220461290429,6.733900990506536,-56.38797025752785,-54.341233498195166,1,0,3,0,0,1,1,0,3,0,1,1,0,0,0,2,0,0,0,0,0,2
324,2025-07-31 09:31:21.932304896,2025-07-31 09:31:24.245544448,43.710948784633416,43.71092590759154,10.423220461290429,10.423466541248434,8.34473326809493,-55.4141142522064,-52.08104997310009,1,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
325,2025-07-31 09:31:24.245544448,2025-07-31 09:31:26.114849792,43.71092590759154,43.71088469642242,10.423466541248434,10.423707937057609,10.244143602970222,-53.90820450541579,-50.61288596112375,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,2025-07-31 09:31:26.114849792,2025-07-31 09:31:27.731478784,43.71088469642242,43.71082984577593,10.423707937057609,10.423944274290436,11.914726914610164,-50.6438985952987,-48.841067394264925,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
327,2025-07-31 09:31:29,2025-07-31 09:31:30.552761088,43.71077833333333,43.71070661654943,10.424136666666667,10.424364229083292,12.837156538984589,-51.53151281427526,-48.77821041413082,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2025-07-31 09:31:30.552761088,2025-07-31 09:31:32.112896,43.71070661654943,43.71062564554055,10.424364229083292,10.424585805456044,12.84372563806206,-51.00745759927037,-48.352421325518776,0,0,0,0,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
329,2025-07-31 09:31:32.112896,2025-07-31 09:31:33.677545984,43.71062564554055,43.71054106830543,10.424585805456044,10.424804856434667,12.827008971207135,-49.74030089113619,-46.20019915169202,1,1,1,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,0,0,0,2
330,2025-07-31 09:31:33.677545984,2025-07-31 09:31:35.192400128,43.71054106830543,43.71045377665956,10.424804856434667,10.42502187268472,13.058766545139392,-48.03758316892566,-45.93024273758622,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
331,2025-07-31 09:31:35.192400128,2025-07-31 09:31:36.653189632,43.71045377665956,43.71036747528503,10.42502187268472,10.425239645120747,13.52381306124929,-48.32089332930089,-46.8962227758192,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,2025-07-31 09:31:36.653189632,2025-07-31 09:31:38.111342848,43.71036747528503,43.71027998609402,10.425239645120747,10.42545651586015,13.710929502744458,-45.91996914075448,-40.16733788113521,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
333,2025-07-31 09:31:38.111342848,2025-07-31 09:31:39.562798080,43.71027998609402,43.71019289878084,10.42545651586015,10.425673691044716,13.754250124277643,-48.05083820022735,-46.79978072636038,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3
334,2025-07-31 09:31:39.562798080,2025-07-31 09:31:40.962480896,43.71019289878084,43.71010570954035,10.425673691044716,10.425890788680904,14.12777369599709,-48.688615799675496,-48.09668008027612,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2025-07-31 09:31:40.962480896,2025-07-31 09:31:42.299593216,43.71010570954035,43.71001836045205,10.425890788680904,10.426107766214498,14.714818742789564,-48.43552384171404,-47.18217837679016,0,10,1,0,0,2,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2
336,2025-07-31 09:31:42.299593216,2025-07-31 09:31:43.604140800,43.71001836045205,43.70993139061239,10.426107766214498,10.426325030370377,15.179357129735603,-49.59205704840349,-48.56568138280031,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
337,2025-07-31 09:31:43.604140800,2025-07-31 09:31:44.904921344,43.70993139061239,43.70984467190327,10.426325030370377,10.426542486908492,15.357455177981194,-48.375854328321765,-46.69340281423662,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2025-07-31 09:31:44.904921344,2025-07-31 09:31:46.233432320,43.70984467190327,43.70975893834527,10.426542486908492,10.42676068249154,15.179895964640084,-50.340508524964925,-49.08119769535601,0,4,0,0,0,3,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,2
339,2025-07-31 09:31:46.233432320,2025-07-31 09:31:47.625719808,43.70975893834527,43.70967516634762,10.42676068249154,10.426980319895351,14.64032111926555,-48.41246302703358,-46.01471949143149,1,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
340,2025-07-31 09:31:47.625719808,2025-07-31 09:31:49.203463936,43.70967516634762,43.70959587298547,10.426980319895351,10.427203059257026,13.21030976438324,-55.012003172084384,-51.05421269755719,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
341,2025-07-31 09:31:49.203463936,2025-07-31 09:31:51.946181888,43.70959587298547,43.70952098666558,10.427203059257026,10.427428706669913,8.582045728238178,-67.0080050154088,-57.591401738323206,0,2,2,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2
342,2025-07-31 09:31:59,2025-07-31 09:32:04.082173440,43.70949333333333,43.7093743616224,10.427501666666666,10.42768438257759,6.039840465296371,-62.93781198227167,-55.183841054554826,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
343,2025-07-31 09:32:04.082173440,2025-07-31 09:32:07.011329280,43.7093743616224,43.70925314451221,10.42768438257759,10.427864315203175,6.347668397631848,-57.66970823132436,-53.87514317150716,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
344,2025-07-31 09:32:07.011329280,2025-07-31 09:32:09.549144320,43.70925314451221,43.70923758190699,10.427864315203175,10.428109490620976,7.542543413954212,-54.66820978714878,-51.72942710540214,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,2025-07-31 09:32:09.549144320,2025-07-31 09:32:11.663336192,43.70923758190699,43.70920455546048,10.428109490620976,10.428350722554988,9.142039395690418,-56.03857259930268,-53.98382269959919,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,2025-07-31 09:32:11.663336192,2025-07-31 09:32:13.506010368,43.70920455546048,43.70912638618477,10.428350722554988,10.42857409464136,10.492669777965842,-48.26217011443979,-45.47889414489874,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
347,2025-07-31 09:32:13.506010368,2025-07-31 09:32:15.252706560,43.70912638618477,43.70904487369431,10.42857409464136,10.42879534282974,11.290520966082472,-46.72886301211221,-43.89987500138216,2,1,1,0,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,1
348,2025-07-31 09:32:15.252706560,2025-07-31 09:32:16.978869248,43.70904487369431,43.708964319436525,10.42879534282974,10.429017252998255,11.5677429279767,-49.0769141770839,-47.289197958314034,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,1
349,2025-07-31 09:32:16.978869248,2025-07-31 09:32:18.745564160,43.708964319436525,43.708884782951145,10.429017252998255,10.429239862172764,11.48151394360493,-47.70998439189908,-45.64941497505333,2,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
350,2025-07-31 09:32:18.745564160,2025-07-31 09:32:20.581644544,43.708884782951145,43.70880479540306,10.429239862172764,10.42946216127113,11.031031268646938,-51.073369868783935,-48.919762606759846,1,3,3,0,1,0,0,3,0,0,0,1,3,0,0,1,0,2,0,0,0,2
351,2025-07-31 09:32:20.581644544,2025-07-31 09:32:22.503063552,43.70880479540306,43.708724877458906,10.42946216127113,10.42968450876056,10.521094820449196,-55.58616077483856,-51.87702529106996,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
352,2025-07-31 09:32:22.503063552,2025-07-31 09:32:24.495579648,43.708724877458906,43.70864517681793,10.42968450876056,10.429907006383273,10.147711445091796,-54.77742023949311,-50.29788974422801,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
353,2025-07-31 09:32:24.495579648,2025-07-31 09:32:26.470423808,43.70864517681793,43.70856618305103,10.429907006383273,10.430129981355412,10.09787797136523,-50.79744693919627,-47.55165835481846,2,3,1,0,2,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2
354,2025-07-31 09:32:26.470423808,2025-07-31 09:32:28.585068544,43.70856618305103,43.708487164382696,10.430129981355412,10.430352939728452,9.547410264993122,-54.85922111465923,-50.12437997258704,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
355,2025-07-31 09:32:30,2025-07-31 09:32:33.424390912,43.70844666666667,43.708367471529286,10.43047,10.430692837442294,5.522510447027783,-62.23114659363644,-56.88724614350556,-1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,2025-07-31 09:32:33.424390912,2025-07-31 09:32:36.923118592,43.708367471529286,43.70828692203662,10.430692837442294,10.430914746433237,5.828387430301811,-60.21504393601536,-56.139302131242,-1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
357,2025-07-31 09:32:36.923118592,2025-07-31 09:32:39.887783936,43.70828692203662,43.70820817945765,10.430914746433237,10.431137876401396,6.57643003696732,-55.72853869335022,-53.44013079078697,2,4,0,0,4,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2
358,2025-07-31 09:32:39.887783936,2025-07-31 09:32:42.494961152,43.70820817945765,43.70812850129288,10.431137876401396,10.431360371444567,7.50901977061275,-55.81655199039511,-53.71020279978427,1,3,2,0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,1,0,0,3
359,2025-07-31 09:32:42.494961152,2025-07-31 09:32:44.914957056,43.70812850129288,43.70804783476317,10.431360371444567,10.431582204401272,8.131961721927853,-55.28097093078363,-52.23930815082745,1,7,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0
360,2025-07-31 09:32:44.914957056,2025-07-31 09:32:47.364728576,43.70804783476317,43.70796784238424,10.431582204401272,10.431804492229237,8.178340857873872,-54.3344801676525,-51.20239248870724,2,4,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
361,2025-07-31 09:32:47.364728576,2025-07-31 09:32:49.851711744,43.70796784238424,43.7078880291312,10.431804492229237,10.432026901195442,8.025779671715338,-55.251408104512144,-52.51692631733494,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362,2025-07-31 09:32:49.851711744,2025-07-31 09:32:52.406561792,43.7078880291312,43.70780712553968,10.432026901195442,10.432248568698428,7.890315184275199,-55.82495870632201,-53.88153362871357,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
363,2025-07-31 09:32:52.406561792,2025-07-31 09:32:54.937611008,43.70780712553968,43.70772530898865,10.432248568698428,10.432469592943336,7.827639845710195,-56.18542728714357,-51.54586655305853,2,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
364,2025-07-31 09:32:54.937611008,2025-07-31 09:32:57.741971968,43.70772530898865,43.70764478403527,10.432469592943336,10.432691507987798,7.204984766551148,-59.100218572122536,-53.59242799150521,1,5,0,0,2,0,6,2,0,0,1,0,1,0,0,0,0,3,0,0,0,1
